fixture_id,time_elapsed,time_extra,team_id,team_name,player_id,player_name,assist_id,assist_name,type,detail,comments,ingestion_date,source_file
1208536,63,,546,Getafe,47250,Djené,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,67,,536,Sevilla,39121,C. Ejuke,25458.0,D. Lukébakio,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,67,,536,Sevilla,2054,Jesús Navas,182772.0,Juanlu Sánchez,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,71,,546,Getafe,67955,Carles Pérez,333373.0,Gorka Rivera,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,71,,546,Getafe,47258,M. Arambarri,143.0,Carles Aleñá,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,71,,546,Getafe,47306,Álex Sola,270516.0,P. González,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,76,,536,Sevilla,162126,Peque Fernández,21004.0,L. Agoumé,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,80,,536,Sevilla,433,Marcão,297311.0,Kike Salas,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,83,,536,Sevilla,182772,Juanlu Sánchez,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,84,,546,Getafe,403554,C. Uche,364415.0,Yellu Santiago,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,84,,546,Getafe,18867,Diego Rico,465838.0,Alberto Risco,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,86,,536,Sevilla,182772,Juanlu Sánchez,,,Card,Yellow Card,Simulation,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,86,,536,Sevilla,182772,Juanlu Sánchez,,,Card,Red Card,Simulation,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,90,,546,Getafe,364415,Yellu Santiago,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,90,5.0,536,Sevilla,957,D. Sow,319572.0,V. Barco,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,90,5.0,536,Sevilla,185398,Isaac Romero,2468.0,G. Montiel,subst,Substitution 6,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208536,90,6.0,546,Getafe,2039,Juan Berrocal,293297.0,J. Patrick,subst,Substitution 6,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208536_events.json
1208537,19,,727,Osasuna,286639,Bryan Zaragoza,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,27,,727,Osasuna,146751,Raúl García,,,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,42,,727,Osasuna,46662,Jon Moncayola,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,50,,728,Rayo Vallecano,15900,A. Mumin,47414.0,Gerard Gumbau,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,57,,728,Rayo Vallecano,47557,Ó. Trejo,128582.0,Jorge de Frutos,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,57,,728,Rayo Vallecano,47554,Adri Embarba,131546.0,Isi Palazón,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,59,,728,Rayo Vallecano,52,Sergio Camello,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,64,,728,Rayo Vallecano,47414,Gerard Gumbau,47285.0,Unai López,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,66,,727,Osasuna,67939,Aimar Oroz,139001.0,Pablo Ibáñez,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,66,,727,Osasuna,146751,Raúl García,46746.0,A. Budimir,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,66,,728,Rayo Vallecano,1703,A. Rațiu,181734.0,Pep Chavarría,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,76,,727,Osasuna,46662,Moncayola,47391.0,Rubén Peña,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,76,,727,Osasuna,46658,Rubén García,47419.0,José Arnáiz,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,78,,728,Rayo Vallecano,15900,Abdul Mumin,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,84,,727,Osasuna,286639,Bryan Zaragoza,47574.0,Moi Gómez,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,87,,728,Rayo Vallecano,52,Sergio Camello,47495.0,Sergi Guardiola,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,87,,728,Rayo Vallecano,47543,Álvaro García,517.0,J. Rodríguez,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,88,,728,Rayo Vallecano,47285,Unai López,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208537,90,5.0,728,Rayo Vallecano,47285,Unai López,18895.0,F. Lejeune,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208537_events.json
1208538,17,,548,Real Sociedad,31406,Umar Sadiq,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,24,,541,Real Madrid,744,Brahim Díaz,10009.0,Rodrygo,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,28,,548,Real Sociedad,199044,Jon Aramburu,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,58,,541,Real Madrid,762,Vinícius Júnior,,,Goal,Penalty,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,63,,548,Real Sociedad,37938,S. Becker,47317.0,Barrenetxea,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,63,,548,Real Sociedad,31406,U. Sadiq,61774.0,O. Óskarsson,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,73,,541,Real Madrid,762,Vinícius Júnior,,,Var,Penalty confirmed,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,75,,548,Real Sociedad,21694,N. Aguerd,182546.0,Jon Pacheco,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,75,,548,Real Sociedad,7332,L. Sučić,183744.0,Beñat Turrientes,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,75,,541,Real Madrid,278,K. Mbappé,,,Goal,Penalty,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,77,,541,Real Madrid,291964,A. Güler,757.0,Lucas Vázquez,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,78,,548,Real Sociedad,182636,Javi López,47303.0,Aihen Muñoz,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,79,,541,Real Madrid,754,Luka Modrić,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,82,,548,Real Sociedad,182546,Jon Pacheco,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,83,,548,Real Sociedad,47317,Ander Barrenetxea,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208538,90,,541,Real Madrid,278,K. Mbappé,377122.0,Endrick,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208538_events.json
1208550,34,,798,Mallorca,190485,Samuel Costa,,,Var,Penalty confirmed,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,36,,798,Mallorca,46751,Abdón Prats,,,Goal,Penalty,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,46,,548,Real Sociedad,23,Sergio Gómez,32862.0,T. Kubo,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,54,,548,Real Sociedad,183744,Beñat Turrientes,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,60,,798,Mallorca,46751,Abdón Prats,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,60,,548,Real Sociedad,47323,Mikel Oyarzabal,61774.0,O. Óskarsson,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,60,,548,Real Sociedad,47298,Aritz Elustondo,737.0,Odriozola,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,61,,548,Real Sociedad,183744,Beñat Turrientes,290106.0,Pablo Marín,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,63,,798,Mallorca,2001,C. Larin,25375.0,T. Asano,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,63,,798,Mallorca,46751,Abdón Prats,50048.0,V. Muriqi,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,70,,798,Mallorca,84086,Robert Navarro,46742.0,Dani Rodríguez,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,78,,548,Real Sociedad,47317,Barrenetxea,37938.0,S. Becker,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,88,,798,Mallorca,47336,Darder,47514.0,Valery,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1208550,88,,798,Mallorca,190485,Samú Costa,1701.0,Manu Morlanes,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1208550_events.json
1212912,46,,530,Atletico Madrid,126936,Samuel Lino,336594.0,Pablo Barrios,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,46,,530,Atletico Madrid,6009,J. Alvarez,56.0,A. Griezmann,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,46,,530,Atletico Madrid,6503,N. Molina,753.0,Marcos Llorente,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,55,,540,Espanyol,47349,Javi Puado,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,57,,530,Atletico Madrid,136117,Rodrigo Riquelme,,,Var,Goal cancelled,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,62,,530,Atletico Madrid,2472,R. De Paul,53.0,Á. Correa,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,64,,540,Espanyol,311344,A. Véliz,128478.0,W. Cheddira,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,64,,540,Espanyol,184420,Carlos Romero,46764.0,Brian Oliván,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,65,,540,Espanyol,30924,M. Kumbulla,2042.0,Sergi Gómez,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,66,,540,Espanyol,67940,José Gragera,127426.0,Pol Lozano,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,73,,530,Atletico Madrid,8492,A. Sørloth,22225.0,Reinildo,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,82,,540,Espanyol,286601,Omar El Hilali,,,Card,Yellow Card,Time wasting,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212912,87,,540,Espanyol,47195,Álvaro Aguado,182674.0,Jofre Carreras,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212912_events.json
1212913,-5,,728,Rayo Vallecano,47543,Álvaro García,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,4,,728,Rayo Vallecano,47543,Álvaro García,47554.0,Adri Embarba,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,8,,540,Espanyol,184420,Carlos Romero,182674.0,Jofre Carreras,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,35,,728,Rayo Vallecano,46759,A. Espino,181734.0,Pep Chavarría,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,46,,540,Espanyol,46764,Brian Oliván,8683.0,I. Cardona,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,46,,540,Espanyol,67940,José Gragera,47195.0,Álvaro Aguado,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,62,,728,Rayo Vallecano,52,Sergio Camello,20520.0,I. Balliu,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,63,,728,Rayo Vallecano,128582,Jorge de Frutos,131546.0,Isi Palazón,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,65,,540,Espanyol,182674,Jofre Carreras,46709.0,Álvaro Tejero,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,71,,540,Espanyol,47349,Javi Puado,128478.0,W. Cheddira,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,72,,728,Rayo Vallecano,47543,Álvaro García,122657.0,Randy Nteka,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,73,,728,Rayo Vallecano,47285,Unai López,41552.0,P. Ciss,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,81,,540,Espanyol,30924,Marash Kumbulla,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,85,,540,Espanyol,47195,Álvaro Aguado,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,90,7.0,540,Espanyol,311344,Alejo Véliz,,,Card,Yellow Card,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,90,3.0,728,Rayo Vallecano,15900,Abdul Mumin,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,90,1.0,540,Espanyol,47478,Fernando Calero,2042.0,Sergi Gómez,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212913,90,6.0,540,Espanyol,311344,A. Véliz,128478.0,W. Cheddira,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212913_events.json
1212914,22,,540,Espanyol,47349,Javi Puado,46709.0,Álvaro Tejero,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,29,,542,Alaves,46813,Abdelkabir Abqar,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,35,,542,Alaves,51241,T. Conechny,,,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,48,,540,Espanyol,30924,Marash Kumbulla,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,54,,540,Espanyol,286601,Omar El Hilali,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,56,,540,Espanyol,47349,Javi Puado,46709.0,Álvaro Tejero,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,57,,540,Espanyol,311344,A. Véliz,128478.0,W. Cheddira,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,58,,540,Espanyol,46709,Álvaro Tejero,8683.0,I. Cardona,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,58,,540,Espanyol,47195,Álvaro Aguado,67940.0,José Gragera,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,61,,542,Alaves,47353,Antonio Sivera,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,63,,540,Espanyol,47349,Javi Puado,,,Goal,Penalty,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,64,,542,Alaves,47396,Kike García,47309.0,Ander Guevara,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,64,,542,Alaves,46813,A. Abqar,47181.0,Toni Martínez,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,64,,542,Alaves,162686,Antonio Blanco,311773.0,S. Mouriño,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,64,,542,Alaves,104821,Jon Guridi,47389.0,Joan Jordán,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,68,,542,Alaves,6233,N. Tenaglia,47389.0,Joan Jordán,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,74,,540,Espanyol,182674,Jofre Carreras,2042.0,Sergi Gómez,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,76,,542,Alaves,64309,Manuel Sánchez,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,78,,542,Alaves,51241,T. Conechny,104853.0,Asier Villalibre,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1212914,85,,540,Espanyol,184420,Carlos Romero,46764.0,Brian Oliván,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-29/fixture_1212914_events.json
1208494,27,,531,Athletic Club,128398,Oihan Sancet,47291.0,Gorka Guruzeta,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,40,,546,Getafe,47258,M. Arambarri,143.0,Carles Aleñá,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,45,8.0,546,Getafe,403554,Christantus Uche,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,46,,546,Getafe,67955,Carles Pérez,270516.0,P. González,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,55,,531,Athletic Club,182617,Beñat Prados,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,57,,531,Athletic Club,182617,Beñat Prados,898.0,Ander Herrera,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,57,,531,Athletic Club,47418,Mikel Vesga,332308.0,Unai Gómez,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,64,,546,Getafe,403554,C. Uche,47085.0,Luis Milla,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,70,,531,Athletic Club,332308,Unai Gómez,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,72,,531,Athletic Club,30510,Álex Berenguer,183799.0,Nico Williams,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,73,,531,Athletic Club,47299,Andoni Gorosabel,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,79,,546,Getafe,47306,Álex Sola,364415.0,Yellu Santiago,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,81,,531,Athletic Club,47299,Andoni Gorosabel,47276.0,Lekue,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,81,,531,Athletic Club,183849,Aitor Paredes,47278.0,Dani Vivian,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208494,86,,531,Athletic Club,898,Ander Herrera,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208494_events.json
1208495,-5,,543,Real Betis,47119,Aitor Ruibal,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,6,,543,Real Betis,1561,Marc Bartra,668.0,N. Fekir,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,59,,543,Real Betis,1697,Pablo Fornals,185477.0,Rodri,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,59,,543,Real Betis,47320,Juanmi,181421.0,A. Ezzalzouli,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,66,,547,Girona,47520,Portu,389602.0,Iker Almena,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,66,,547,Girona,18949,Oriol Romeu,306727.0,J. Solís,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,70,,543,Real Betis,47119,Aitor Ruibal,47579.0,E. Ávila,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,70,,547,Girona,2449,Y. Herrera,336674.0,G. Misehouy,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,72,,547,Girona,336674,G. Misehouy,389602.0,Iker Almena,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,77,,543,Real Betis,47341,Marc Roca,286084.0,Sergi Altimira,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,77,,543,Real Betis,1580,William Carvalho,133185.0,J. Cardoso,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,81,,547,Girona,155,Abel Ruiz,66407.0,L. Krejčí,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,81,,547,Girona,2061,Bryan Gil,2617.0,C. Stuani,subst,Substitution 5,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208495,83,,543,Real Betis,20600,Romain Perraud,,,Card,Yellow Card,Argument,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208495_events.json
1208496,13,,541,Real Madrid,10009,Rodrygo,762.0,Vinícius Júnior,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208496,45,3.0,798,Mallorca,26302,Pablo Maffeo,,,Card,Yellow Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208496,53,,798,Mallorca,50048,V. Muriqi,46742.0,Dani Rodríguez,Goal,Normal Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208496,63,,541,Real Madrid,1271,A. Tchouaméni,754.0,L. Modrić,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208496,67,,798,Mallorca,46742,Dani Rodríguez,107194.0,Antonio Sánchez,subst,Substitution 1,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208496,72,,798,Mallorca,47336,Darder,1701.0,Manu Morlanes,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208496,72,,798,Mallorca,25375,T. Asano,2001.0,C. Larin,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208496,88,,541,Real Madrid,762,Vinícius Júnior,744.0,Brahim Díaz,subst,Substitution 2,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208496,88,,541,Real Madrid,129718,J. Bellingham,291964.0,A. Güler,subst,Substitution 3,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208496,88,,541,Real Madrid,733,Dani Carvajal,757.0,Lucas Vázquez,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208496,90,7.0,541,Real Madrid,653,Ferland Mendy,,,Card,Red Card,Foul,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208496,90,3.0,798,Mallorca,414,Omar Mascarell,181582.0,Copete,subst,Substitution 4,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208496_events.json
1208497,25,,536,Sevilla,131535,Álex Suárez,,,Goal,Own Goal,,2026-05-04,raw/api_football/fixture_events/2026-04-30/fixture_1208497_events.json
